node,bin,bin_start_ms,bin_end_ms,rate_pkts_per_s,kind
fd00::202:2:2:2,2559,2559000,2560000,1.0,server_sent
fd00::202:2:2:2,2572,2572000,2573000,2.0,server_sent
fd00::202:2:2:2,2580,2580000,2581000,1.0,server_sent
fd00::202:2:2:2,2591,2591000,2592000,1.0,server_sent
fd00::202:2:2:2,2601,2601000,2602000,1.0,server_sent
fd00::202:2:2:2,2614,2614000,2615000,1.0,server_sent
fd00::202:2:2:2,2623,2623000,2624000,1.0,server_sent
fd00::202:2:2:2,2632,2632000,2633000,1.0,server_sent
fd00::202:2:2:2,2646,2646000,2647000,1.0,server_sent
fd00::202:2:2:2,2811,2811000,2812000,17.0,server_sent
fd00::202:2:2:2,2822,2822000,2823000,1.0,server_sent
fd00::202:2:2:2,2832,2832000,2833000,1.0,server_sent
fd00::202:2:2:2,2844,2844000,2845000,1.0,server_sent
fd00::202:2:2:2,2854,2854000,2855000,1.0,server_sent
fd00::202:2:2:2,2864,2864000,2865000,1.0,server_sent
fd00::202:2:2:2,2881,2881000,2882000,2.0,server_sent
fd00::202:2:2:2,2887,2887000,2888000,0.0,server_sent
fd00::202:2:2:2,2898,2898000,2899000,1.0,server_sent
fd00::202:2:2:2,2906,2906000,2907000,1.0,server_sent
fd00::202:2:2:2,2916,2916000,2917000,1.0,server_sent
fd00::202:2:2:2,2928,2928000,2929000,1.0,server_sent
fd00::202:2:2:2,2938,2938000,2939000,1.0,server_sent
fd00::202:2:2:2,2951,2951000,2952000,2.0,server_sent
fd00::202:2:2:2,2959,2959000,2960000,0.0,server_sent
fd00::202:2:2:2,2969,2969000,2970000,1.0,server_sent
fd00::202:2:2:2,2980,2980000,2981000,2.0,server_sent
fd00::202:2:2:2,2992,2992000,2993000,1.0,server_sent
fd00::202:2:2:2,3023,3023000,3024000,3.0,server_sent
fd00::202:2:2:2,3032,3032000,3033000,1.0,server_sent
fd00::202:2:2:2,3047,3047000,3048000,1.0,server_sent
fd00::202:2:2:2,3054,3054000,3055000,1.0,server_sent
fd00::202:2:2:2,3065,3065000,3066000,1.0,server_sent
fd00::202:2:2:2,3078,3078000,3079000,1.0,server_sent
fd00::202:2:2:2,3085,3085000,3086000,1.0,server_sent
fd00::202:2:2:2,3096,3096000,3097000,1.0,server_sent
fd00::202:2:2:2,3112,3112000,3113000,2.0,server_sent
fd00::202:2:2:2,3119,3119000,3120000,0.0,server_sent
fd00::202:2:2:2,3127,3127000,3128000,1.0,server_sent
fd00::202:2:2:2,3138,3138000,3139000,1.0,server_sent
fd00::202:2:2:2,3169,3169000,3170000,3.0,server_sent
fd00::202:2:2:2,3180,3180000,3181000,2.0,server_sent
fd00::202:2:2:2,3190,3190000,3191000,1.0,server_sent
fd00::202:2:2:2,3201,3201000,3202000,1.0,server_sent
fd00::202:2:2:2,3211,3211000,3212000,1.0,server_sent
fd00::202:2:2:2,3222,3222000,3223000,1.0,server_sent
fd00::202:2:2:2,3232,3232000,3233000,1.0,server_sent
fd00::202:2:2:2,3244,3244000,3245000,1.0,server_sent
fd00::202:2:2:2,3254,3254000,3255000,1.0,server_sent
fd00::202:2:2:2,3268,3268000,3269000,1.0,server_sent
fd00::202:2:2:2,3275,3275000,3276000,1.0,server_sent
fd00::202:2:2:2,3285,3285000,3286000,1.0,server_sent
fd00::202:2:2:2,3296,3296000,3297000,1.0,server_sent
fd00::202:2:2:2,3306,3306000,3307000,1.0,server_sent
fd00::202:2:2:2,3317,3317000,3318000,1.0,server_sent
fd00::202:2:2:2,3327,3327000,3328000,1.0,server_sent
fd00::202:2:2:2,3338,3338000,3339000,1.0,server_sent
fd00::202:2:2:2,3348,3348000,3349000,1.0,server_sent
fd00::202:2:2:2,3359,3359000,3360000,1.0,server_sent
fd00::202:2:2:2,3373,3373000,3374000,2.0,server_sent
fd00::202:2:2:2,3380,3380000,3381000,1.0,server_sent
fd00::202:2:2:2,3391,3391000,3392000,1.0,server_sent
fd00::202:2:2:2,3401,3401000,3402000,1.0,server_sent
fd00::202:2:2:2,3412,3412000,3413000,1.0,server_sent
fd00::202:2:2:2,3427,3427000,3428000,1.0,server_sent
fd00::202:2:2:2,3444,3444000,3445000,2.0,server_sent
fd00::202:2:2:2,3454,3454000,3455000,1.0,server_sent
fd00::202:2:2:2,3465,3465000,3466000,1.0,server_sent
fd00::202:2:2:2,3482,3482000,3483000,2.0,server_sent
fd00::202:2:2:2,3497,3497000,3498000,1.0,server_sent
fd00::202:2:2:2,3508,3508000,3509000,1.0,server_sent
fd00::202:2:2:2,3517,3517000,3518000,1.0,server_sent
fd00::202:2:2:2,3531,3531000,3532000,2.0,server_sent
fd00::202:2:2:2,3538,3538000,3539000,0.0,server_sent
fd00::202:2:2:2,3548,3548000,3549000,1.0,server_sent
fd00::202:2:2:2,3559,3559000,3560000,1.0,server_sent
fd00::202:2:2:2,3569,3569000,3570000,1.0,server_sent
fd00::202:2:2:2,3586,3586000,3587000,2.0,server_sent
fd00::202:2:2:2,3597,3597000,3598000,1.0,server_sent
fd00::203:3:3:3,159,159000,160000,0.0,server_sent
fd00::203:3:3:3,169,169000,170000,1.0,server_sent
fd00::203:3:3:3,184,184000,185000,2.0,server_sent
fd00::203:3:3:3,187,187000,188000,0.0,server_sent
fd00::203:3:3:3,199,199000,200000,1.0,server_sent
fd00::203:3:3:3,236,236000,237000,4.0,server_sent
fd00::203:3:3:3,258,258000,259000,2.0,server_sent
fd00::203:3:3:3,269,269000,270000,1.0,server_sent
fd00::203:3:3:3,270,270000,271000,1.0,server_sent
fd00::203:3:3:3,278,278000,279000,0.0,server_sent
fd00::203:3:3:3,529,529000,530000,25.0,server_sent
fd00::203:3:3:3,539,539000,540000,1.0,server_sent
fd00::203:3:3:3,547,547000,548000,1.0,server_sent
fd00::203:3:3:3,568,568000,569000,2.0,server_sent
fd00::203:3:3:3,577,577000,578000,1.0,server_sent
fd00::203:3:3:3,598,598000,599000,2.0,server_sent
fd00::203:3:3:3,615,615000,616000,2.0,server_sent
fd00::203:3:3:3,828,828000,829000,21.0,server_sent
fd00::203:3:3:3,835,835000,836000,1.0,server_sent
fd00::203:3:3:3,846,846000,847000,1.0,server_sent
fd00::203:3:3:3,857,857000,858000,1.0,server_sent
fd00::203:3:3:3,864,864000,865000,1.0,server_sent
fd00::203:3:3:3,886,886000,887000,2.0,server_sent
fd00::203:3:3:3,887,887000,888000,0.0,server_sent
fd00::203:3:3:3,897,897000,898000,1.0,server_sent
fd00::203:3:3:3,906,906000,907000,1.0,server_sent
fd00::203:3:3:3,918,918000,919000,1.0,server_sent
fd00::203:3:3:3,927,927000,928000,1.0,server_sent
fd00::203:3:3:3,936,936000,937000,1.0,server_sent
fd00::203:3:3:3,948,948000,949000,1.0,server_sent
fd00::203:3:3:3,955,955000,956000,1.0,server_sent
fd00::203:3:3:3,973,973000,974000,2.0,server_sent
fd00::203:3:3:3,3439,3439000,3440000,246.0,server_sent
fd00::203:3:3:3,3455,3455000,3456000,2.0,server_sent
fd00::203:3:3:3,3463,3463000,3464000,1.0,server_sent
fd00::203:3:3:3,3488,3488000,3489000,2.0,server_sent
fd00::203:3:3:3,3498,3498000,3499000,1.0,server_sent
fd00::203:3:3:3,3518,3518000,3519000,2.0,server_sent
fd00::203:3:3:3,3522,3522000,3523000,1.0,server_sent
fd00::203:3:3:3,3523,3523000,3524000,0.0,server_sent
fd00::203:3:3:3,3527,3527000,3528000,0.0,server_sent
fd00::203:3:3:3,3533,3533000,3534000,1.0,server_sent
fd00::203:3:3:3,3548,3548000,3549000,1.0,server_sent
fd00::203:3:3:3,3557,3557000,3558000,1.0,server_sent
fd00::203:3:3:3,3566,3566000,3567000,1.0,server_sent
fd00::203:3:3:3,3576,3576000,3577000,1.0,server_sent
fd00::203:3:3:3,3588,3588000,3589000,1.0,server_sent
fd00::203:3:3:3,3594,3594000,3595000,1.0,server_sent
fd00::204:4:4:4,127,127000,128000,0.0,server_sent
fd00::204:4:4:4,137,137000,138000,1.0,server_sent
fd00::204:4:4:4,149,149000,150000,1.0,server_sent
fd00::204:4:4:4,159,159000,160000,1.0,server_sent
fd00::204:4:4:4,169,169000,170000,1.0,server_sent
fd00::204:4:4:4,186,186000,187000,2.0,server_sent
fd00::204:4:4:4,193,193000,194000,1.0,server_sent
fd00::204:4:4:4,207,207000,208000,1.0,server_sent
fd00::204:4:4:4,218,218000,219000,1.0,server_sent
fd00::204:4:4:4,236,236000,237000,2.0,server_sent
fd00::204:4:4:4,262,262000,263000,3.0,server_sent
fd00::204:4:4:4,277,277000,278000,1.0,server_sent
fd00::204:4:4:4,337,337000,338000,6.0,server_sent
fd00::204:4:4:4,348,348000,349000,1.0,server_sent
fd00::204:4:4:4,359,359000,360000,1.0,server_sent
fd00::204:4:4:4,369,369000,370000,1.0,server_sent
fd00::204:4:4:4,384,384000,385000,2.0,server_sent
fd00::204:4:4:4,395,395000,396000,1.0,server_sent
fd00::204:4:4:4,403,403000,404000,1.0,server_sent
fd00::204:4:4:4,418,418000,419000,1.0,server_sent
fd00::204:4:4:4,424,424000,425000,1.0,server_sent
fd00::204:4:4:4,436,436000,437000,1.0,server_sent
fd00::204:4:4:4,446,446000,447000,1.0,server_sent
fd00::204:4:4:4,458,458000,459000,1.0,server_sent
fd00::204:4:4:4,467,467000,468000,1.0,server_sent
fd00::204:4:4:4,475,475000,476000,1.0,server_sent
fd00::204:4:4:4,485,485000,486000,1.0,server_sent
fd00::204:4:4:4,496,496000,497000,1.0,server_sent
fd00::204:4:4:4,517,517000,518000,2.0,server_sent
fd00::204:4:4:4,518,518000,519000,0.0,server_sent
fd00::204:4:4:4,529,529000,530000,1.0,server_sent
fd00::204:4:4:4,541,541000,542000,2.0,server_sent
fd00::204:4:4:4,561,561000,562000,2.0,server_sent
fd00::204:4:4:4,577,577000,578000,1.0,server_sent
fd00::204:4:4:4,588,588000,589000,1.0,server_sent
fd00::204:4:4:4,595,595000,596000,1.0,server_sent
fd00::204:4:4:4,615,615000,616000,2.0,server_sent
fd00::204:4:4:4,777,777000,778000,16.0,server_sent
fd00::204:4:4:4,787,787000,788000,1.0,server_sent
fd00::204:4:4:4,796,796000,797000,1.0,server_sent
fd00::204:4:4:4,808,808000,809000,1.0,server_sent
fd00::204:4:4:4,815,815000,816000,1.0,server_sent
